2017-12-19,12:22:15
trial,stimulus,sound1,sound2,selection,RT
1,Sa_Sha_Step_7.wav,Sha,Sa,Sa,8.261509e-01
2,Sa_Sha_Step_4.wav,Sha,Sa,Sa,2.821810e-01
3,Sa_Sha_Step_1.wav,Sha,Sa,Sha,3.036308e-01
4,Sa_Sha_Step_4.wav,Sha,Sa,Sa,7.780511e-01
5,Sa_Sha_Step_3.wav,Sha,Sa,Sa,4.004440e-01
6,Sa_Sha_Step_2.wav,Sha,Sa,Sha,2.345390e-01
7,Sa_Sha_Step_3.wav,Sha,Sa,Sha,1.114785e+00
8,Sa_Sha_Step_3.wav,Sha,Sa,Sha,1.548796e+00
9,Sa_Sha_Step_4.wav,Sha,Sa,Sha,1.501834e+00
10,Sa_Sha_Step_5.wav,Sha,Sa,Sa,8.254759e-01
11,Sa_Sha_Step_4.wav,Sha,Sa,Sa,4.215500e-01
12,Sa_Sha_Step_1.wav,Sha,Sa,Sha,1.340517e+00
13,Sa_Sha_Step_6.wav,Sha,Sa,Sa,4.304678e-01
14,Sa_Sha_Step_3.wav,Sha,Sa,Sa,3.620420e-01
15,Sa_Sha_Step_5.wav,Sha,Sa,Sa,4.191949e-01
16,Sa_Sha_Step_6.wav,Sha,Sa,Sa,2.824402e-01
17,Sa_Sha_Step_6.wav,Sha,Sa,Sa,4.208019e-01
18,Sa_Sha_Step_3.wav,Sha,Sa,Sa,5.642221e-01
19,Sa_Sha_Step_3.wav,Sha,Sa,Sha,5.961690e-01
20,Sa_Sha_Step_5.wav,Sha,Sa,Sa,6.451921e-01
21,Sa_Sha_Step_4.wav,Sha,Sa,Sa,6.718829e-01
22,Sa_Sha_Step_3.wav,Sha,Sa,Sha,5.836499e-01
23,Sa_Sha_Step_6.wav,Sha,Sa,Sa,9.962130e-01
24,Sa_Sha_Step_6.wav,Sha,Sa,Sa,4.068930e-01
25,Sa_Sha_Step_5.wav,Sha,Sa,Sa,3.616910e-01
26,Sa_Sha_Step_4.wav,Sha,Sa,Sa,5.789111e-01
27,Sa_Sha_Step_1.wav,Sha,Sa,Sha,2.431102e-01
28,Sa_Sha_Step_5.wav,Sha,Sa,Sa,2.485609e-01
29,Sa_Sha_Step_6.wav,Sha,Sa,Sa,3.337471e-01
30,Sa_Sha_Step_6.wav,Sha,Sa,Sa,4.141819e-01
31,Sa_Sha_Step_1.wav,Sha,Sa,Sha,8.214259e-01
32,Sa_Sha_Step_5.wav,Sha,Sa,Sa,4.062400e-01
33,Sa_Sha_Step_1.wav,Sha,Sa,Sha,9.449351e-01
34,Sa_Sha_Step_7.wav,Sha,Sa,Sa,7.140419e-01
35,Sa_Sha_Step_1.wav,Sha,Sa,Sha,1.223075e+00
36,Sa_Sha_Step_4.wav,Sha,Sa,Sa,9.573901e-01
37,Sa_Sha_Step_2.wav,Sha,Sa,Sha,4.382041e-01
38,Sa_Sha_Step_3.wav,Sha,Sa,Sha,8.096960e-01
39,Sa_Sha_Step_5.wav,Sha,Sa,Sha,2.314111e+00
40,Sa_Sha_Step_4.wav,Sha,Sa,Sa,3.404958e-01
41,Sa_Sha_Step_7.wav,Sha,Sa,Sa,5.489650e-01
42,Sa_Sha_Step_2.wav,Sha,Sa,Sa,1.556484e+00
43,Sa_Sha_Step_5.wav,Sha,Sa,Sa,9.060409e-01
44,Sa_Sha_Step_1.wav,Sha,Sa,Sha,2.973351e-01
45,Sa_Sha_Step_2.wav,Sha,Sa,Sha,5.644982e-01
46,Sa_Sha_Step_2.wav,Sha,Sa,Sha,3.488770e-01
47,Sa_Sha_Step_2.wav,Sha,Sa,Sha,3.013279e-01
48,Sa_Sha_Step_1.wav,Sha,Sa,Sha,5.605571e-01
49,Sa_Sha_Step_4.wav,Sha,Sa,Sha,8.364332e-01
50,Sa_Sha_Step_5.wav,Sha,Sa,Sa,2.017140e-01
51,Sa_Sha_Step_6.wav,Sha,Sa,Sa,5.492980e-01
52,Sa_Sha_Step_7.wav,Sha,Sa,Sha,1.552507e+00
53,Sa_Sha_Step_1.wav,Sha,Sa,Sha,8.254430e-01
54,Sa_Sha_Step_1.wav,Sha,Sa,Sa,1.050619e+00
55,Sa_Sha_Step_6.wav,Sha,Sa,Sa,1.026802e+00
56,Sa_Sha_Step_7.wav,Sha,Sa,Sa,5.939319e-01
57,Sa_Sha_Step_7.wav,Sha,Sa,Sa,4.428840e-01
58,Sa_Sha_Step_2.wav,Sha,Sa,Sha,6.865010e-01
59,Sa_Sha_Step_7.wav,Sha,Sa,Sa,7.865860e-01
60,Sa_Sha_Step_4.wav,Sha,Sa,Sa,9.783590e-01
61,Sa_Sha_Step_3.wav,Sha,Sa,Sa,7.957530e-01
62,Sa_Sha_Step_7.wav,Sha,Sa,Sa,7.789800e-01
63,Sa_Sha_Step_7.wav,Sha,Sa,Sa,1.042351e+00
64,Sa_Sha_Step_2.wav,Sha,Sa,Sha,1.934374e+00
65,Sa_Sha_Step_2.wav,Sha,Sa,Sa,2.392278e+00
66,Sa_Sha_Step_5.wav,Sha,Sa,Sha,8.417850e-01
67,Sa_Sha_Step_7.wav,Sha,Sa,Sa,1.153829e-01
68,Sa_Sha_Step_3.wav,Sha,Sa,Sha,2.646182e-01
69,Sa_Sha_Step_6.wav,Sha,Sa,Sa,7.062349e-01
70,Sa_Sha_Step_2.wav,Sha,Sa,Sha,1.351202e+00
