2017-12-27,15:31:25
trial,stimulus,sound1,sound2,selection,RT
1,Sa_Sha_Step_3.wav,NA,NA,Sha,1.290613e+00
2,Sa_Sha_Step_1.wav,NA,NA,Sha,9.753418e-01
3,Sa_Sha_Step_7.wav,NA,NA,Sa,3.330951e-01
4,Sa_Sha_Step_5.wav,NA,NA,Sa,4.491761e-01
5,Sa_Sha_Step_2.wav,NA,NA,Sha,3.132422e-01
6,Sa_Sha_Step_1.wav,NA,NA,Sha,3.889570e-01
7,Sa_Sha_Step_3.wav,NA,NA,Sha,2.148371e-01
8,Sa_Sha_Step_3.wav,NA,NA,Sa,5.351040e-01
9,Sa_Sha_Step_4.wav,NA,NA,Sa,4.297690e-01
10,Sa_Sha_Step_1.wav,NA,NA,Sha,5.250928e-01
11,Sa_Sha_Step_6.wav,NA,NA,Sa,8.238220e-01
12,Sa_Sha_Step_7.wav,NA,NA,Sa,1.428664e+00
13,Sa_Sha_Step_4.wav,NA,NA,Sa,9.649820e-01
14,Sa_Sha_Step_4.wav,NA,NA,Sa,9.421740e-01
15,Sa_Sha_Step_6.wav,NA,NA,Sa,8.226781e-01
16,Sa_Sha_Step_2.wav,NA,NA,Sha,2.912471e-01
17,Sa_Sha_Step_2.wav,NA,NA,Sha,2.780311e-01
18,Sa_Sha_Step_4.wav,NA,NA,Sa,4.520180e-01
19,Sa_Sha_Step_1.wav,NA,NA,Sha,6.921430e-01
20,Sa_Sha_Step_5.wav,NA,NA,Sa,2.724280e-01
21,Sa_Sha_Step_2.wav,NA,NA,Sha,4.950280e-01
22,Sa_Sha_Step_6.wav,NA,NA,Sa,3.361628e-01
23,Sa_Sha_Step_7.wav,NA,NA,Sa,3.163440e-01
24,Sa_Sha_Step_7.wav,NA,NA,Sa,2.078781e-01
25,Sa_Sha_Step_6.wav,NA,NA,Sa,2.757392e-01
26,Sa_Sha_Step_3.wav,NA,NA,Sha,4.098990e-01
27,Sa_Sha_Step_7.wav,NA,NA,Sa,4.564419e-01
28,Sa_Sha_Step_4.wav,NA,NA,Sa,2.884920e-01
29,Sa_Sha_Step_3.wav,NA,NA,Sha,5.392611e-01
30,Sa_Sha_Step_2.wav,NA,NA,Sa,5.983570e-01
31,Sa_Sha_Step_1.wav,NA,NA,Sha,1.931020e+00
32,Sa_Sha_Step_6.wav,NA,NA,Sa,3.606520e-01
33,Sa_Sha_Step_5.wav,NA,NA,Sa,4.615319e-01
34,Sa_Sha_Step_1.wav,NA,NA,Sha,4.020441e-01
35,Sa_Sha_Step_7.wav,NA,NA,Sa,5.846810e-01
36,Sa_Sha_Step_3.wav,NA,NA,Sa,6.294332e-01
37,Sa_Sha_Step_1.wav,NA,NA,Sha,6.676550e-01
38,Sa_Sha_Step_5.wav,NA,NA,Sa,7.594101e-01
39,Sa_Sha_Step_5.wav,NA,NA,Sa,3.165722e+00
40,Sa_Sha_Step_6.wav,NA,NA,Sha,2.409484e+00
41,Sa_Sha_Step_2.wav,NA,NA,Sha,4.351012e+00
42,Sa_Sha_Step_3.wav,NA,NA,Sa,1.978222e+00
43,Sa_Sha_Step_7.wav,NA,NA,Sha,1.686522e+00
44,Sa_Sha_Step_6.wav,NA,NA,Sa,4.995940e-01
45,Sa_Sha_Step_2.wav,NA,NA,Sa,2.692389e-01
46,Sa_Sha_Step_2.wav,NA,NA,Sha,5.910339e-01
47,Sa_Sha_Step_1.wav,NA,NA,NA,2.279708e-01
48,Sa_Sha_Step_5.wav,NA,NA,Sa,3.843820e-01
49,Sa_Sha_Step_4.wav,NA,NA,Sa,6.141660e-01
50,Sa_Sha_Step_4.wav,NA,NA,Sa,3.077180e-01
51,Sa_Sha_Step_5.wav,NA,NA,Sa,2.950840e-01
52,Sa_Sha_Step_3.wav,NA,NA,Sa,4.620650e-01
53,Sa_Sha_Step_1.wav,NA,NA,Sha,3.546901e-01
54,Sa_Sha_Step_5.wav,NA,NA,Sa,4.876180e-01
55,Sa_Sha_Step_4.wav,NA,NA,Sa,4.330781e-01
56,Sa_Sha_Step_3.wav,NA,NA,Sa,3.650329e-01
57,Sa_Sha_Step_6.wav,NA,NA,Sa,4.061000e-01
58,Sa_Sha_Step_5.wav,NA,NA,Sa,3.450699e-01
59,Sa_Sha_Step_6.wav,NA,NA,Sa,2.657130e-01
60,Sa_Sha_Step_3.wav,NA,NA,Sa,3.154991e-01
61,Sa_Sha_Step_4.wav,NA,NA,Sa,1.793380e-01
62,Sa_Sha_Step_5.wav,NA,NA,Sa,4.304709e-01
63,Sa_Sha_Step_7.wav,NA,NA,Sa,2.220929e-01
64,Sa_Sha_Step_7.wav,NA,NA,Sa,2.423189e-01
65,Sa_Sha_Step_7.wav,NA,NA,Sa,4.033790e-01
66,Sa_Sha_Step_1.wav,NA,NA,Sha,4.579029e-01
67,Sa_Sha_Step_4.wav,NA,NA,Sa,5.424850e-01
68,Sa_Sha_Step_2.wav,NA,NA,Sha,6.095381e-01
69,Sa_Sha_Step_6.wav,NA,NA,Sa,8.311100e-01
70,Sa_Sha_Step_2.wav,NA,NA,Sha,6.800590e-01
