2017-10-10,11:26:21
trial,stimulus,sound1,sound2,selection,RT
1,Ba_Da_Step_1.wav,Da,Ba,Da,3.678780e-01
2,Ba_Da_Step_2.wav,Da,Ba,Ba,1.280916e+00
3,Ba_Da_Step_4.wav,Da,Ba,Da,4.852290e-01
4,Ba_Da_Step_3.wav,Da,Ba,Ba,2.182059e-01
5,Ba_Da_Step_6.wav,Da,Ba,Da,4.139488e-01
6,Ba_Da_Step_7.wav,Da,Ba,Ba,4.006679e-01
7,Ba_Da_Step_3.wav,Da,Ba,Da,1.110840e-01
8,Ba_Da_Step_3.wav,Da,Ba,Ba,4.796040e-01
9,Ba_Da_Step_6.wav,Da,Ba,Da,5.241759e-01
10,Ba_Da_Step_2.wav,Da,Ba,Ba,9.742949e-01
11,Ba_Da_Step_4.wav,Da,Ba,Ba,1.255404e+00
12,Ba_Da_Step_1.wav,Da,Ba,Da,4.301569e-01
13,Ba_Da_Step_3.wav,Da,Ba,Ba,3.813801e-01
14,Ba_Da_Step_6.wav,Da,Ba,Da,1.018976e+00
15,Ba_Da_Step_2.wav,Da,Ba,Da,1.266139e+00
16,Ba_Da_Step_4.wav,Da,Ba,Ba,1.149261e+00
17,Ba_Da_Step_6.wav,Da,Ba,Ba,5.602772e-01
18,Ba_Da_Step_5.wav,Da,Ba,Ba,5.197642e-01
19,Ba_Da_Step_7.wav,Da,Ba,Da,3.140280e-01
20,Ba_Da_Step_3.wav,Da,Ba,Ba,2.772379e-01
21,Ba_Da_Step_2.wav,Da,Ba,Da,2.273290e-01
22,Ba_Da_Step_4.wav,Da,Ba,Ba,5.280530e-01
23,Ba_Da_Step_2.wav,Da,Ba,Da,2.100968e-01
24,Ba_Da_Step_6.wav,Da,Ba,Da,4.139621e-01
25,Ba_Da_Step_4.wav,Da,Ba,Ba,6.487219e-01
26,Ba_Da_Step_6.wav,Da,Ba,Ba,6.082058e-04
27,Ba_Da_Step_7.wav,Da,Ba,Ba,1.431240e+00
28,Ba_Da_Step_1.wav,Da,Ba,Da,1.940698e+00
29,Ba_Da_Step_1.wav,Da,Ba,Ba,4.702721e-01
30,Ba_Da_Step_1.wav,Da,Ba,Ba,1.570649e+00
31,Ba_Da_Step_5.wav,Da,Ba,Da,6.602180e-01
32,Ba_Da_Step_7.wav,Da,Ba,Ba,4.437931e-01
33,Ba_Da_Step_5.wav,Da,Ba,Da,1.007346e+00
34,Ba_Da_Step_1.wav,Da,Ba,Ba,1.570981e-01
35,Ba_Da_Step_7.wav,Da,Ba,Da,3.833010e-01
36,Ba_Da_Step_5.wav,Da,Ba,Ba,9.765379e-01
37,Ba_Da_Step_6.wav,Da,Ba,Da,2.014037e+00
38,Ba_Da_Step_3.wav,Da,Ba,Ba,1.894632e+00
39,Ba_Da_Step_4.wav,Da,Ba,Da,1.122582e+00
40,Ba_Da_Step_3.wav,Da,Ba,Ba,7.966161e-01
41,Ba_Da_Step_1.wav,Da,Ba,Ba,1.875997e+00
42,Ba_Da_Step_7.wav,Da,Ba,Da,4.638941e-01
43,Ba_Da_Step_3.wav,Da,Ba,Ba,1.356730e+00
44,Ba_Da_Step_2.wav,Da,Ba,Ba,1.014269e+00
45,Ba_Da_Step_2.wav,Da,Ba,Da,2.157201e+00
46,Ba_Da_Step_4.wav,Da,Ba,Ba,1.630166e+00
47,Ba_Da_Step_1.wav,Da,Ba,Ba,9.419711e-01
48,Ba_Da_Step_1.wav,Da,Ba,Da,6.462400e-01
49,Ba_Da_Step_7.wav,Da,Ba,Ba,4.124560e-01
50,Ba_Da_Step_6.wav,Da,Ba,Da,3.467519e-01
51,Ba_Da_Step_4.wav,Da,Ba,Da,6.991758e-01
52,Ba_Da_Step_5.wav,Da,Ba,Da,4.473660e-01
53,Ba_Da_Step_5.wav,Da,Ba,Ba,6.476769e-01
54,Ba_Da_Step_5.wav,Da,Ba,Da,1.065773e+00
55,Ba_Da_Step_3.wav,Da,Ba,Ba,2.310040e-01
56,Ba_Da_Step_5.wav,Da,Ba,Da,7.560897e-02
57,Ba_Da_Step_2.wav,Da,Ba,Ba,2.505040e-01
58,Ba_Da_Step_6.wav,Da,Ba,Da,5.916851e-01
59,Ba_Da_Step_2.wav,Da,Ba,Ba,5.681839e-01
60,Ba_Da_Step_5.wav,Da,Ba,Da,9.514349e-01
61,Ba_Da_Step_7.wav,Da,Ba,Ba,3.722720e-01
62,Ba_Da_Step_7.wav,Da,Ba,Da,8.536551e-01
63,Ba_Da_Step_6.wav,Da,Ba,Ba,6.070061e-01
64,Ba_Da_Step_3.wav,Da,Ba,Ba,2.308463e+00
65,Ba_Da_Step_7.wav,Da,Ba,Da,6.667230e-01
66,Ba_Da_Step_4.wav,Da,Ba,Da,5.501318e-01
67,Ba_Da_Step_5.wav,Da,Ba,Da,1.256189e-01
68,Ba_Da_Step_1.wav,Da,Ba,Ba,8.185260e-01
69,Ba_Da_Step_2.wav,Da,Ba,Da,7.350678e-01
70,Ba_Da_Step_4.wav,Da,Ba,Ba,7.362630e-01
