2017-12-21,14:45:44
trial,stimulus,sound1,sound2,selection,RT
1,Ba_Da_Step_7.wav,NA,NA,Ba,2.073682e+00
2,Ba_Da_Step_1.wav,NA,NA,Da,1.188419e+00
3,Ba_Da_Step_7.wav,NA,NA,Ba,2.533829e-01
4,Ba_Da_Step_1.wav,NA,NA,Da,1.512821e-01
5,Ba_Da_Step_7.wav,NA,NA,Ba,1.775889e-01
6,Ba_Da_Step_1.wav,NA,NA,Da,1.476702e+00
7,Ba_Da_Step_7.wav,NA,NA,Da,1.419505e+00
8,Ba_Da_Step_1.wav,NA,NA,Ba,1.140596e+00
