2017-10-18,16:45:43
trial,stimulus,sound1,sound2,selection,RT
1,Ba_Da_Step_5.wav,Ba,Da,Da,5.440340e-01
2,Ba_Da_Step_3.wav,Ba,Da,Ba,6.111879e-01
3,Ba_Da_Step_3.wav,Ba,Da,Ba,5.765262e-01
4,Ba_Da_Step_3.wav,Ba,Da,Ba,1.904745e+00
5,Ba_Da_Step_2.wav,Ba,Da,Ba,5.577741e-01
6,Ba_Da_Step_7.wav,Ba,Da,Da,8.369849e-01
7,Ba_Da_Step_3.wav,Ba,Da,Da,1.033470e+00
8,Ba_Da_Step_4.wav,Ba,Da,Ba,2.288454e+00
9,Ba_Da_Step_2.wav,Ba,Da,Ba,7.342350e-01
10,Ba_Da_Step_6.wav,Ba,Da,Da,2.447365e+00
11,Ba_Da_Step_5.wav,Ba,Da,Ba,2.418391e+00
12,Ba_Da_Step_6.wav,Ba,Da,Da,2.259781e+00
13,Ba_Da_Step_7.wav,Ba,Da,Ba,9.685221e-01
14,Ba_Da_Step_7.wav,Ba,Da,Da,5.420771e-01
15,Ba_Da_Step_7.wav,Ba,Da,Da,8.973639e-01
16,Ba_Da_Step_1.wav,Ba,Da,Ba,7.082970e-01
17,Ba_Da_Step_1.wav,Ba,Da,Ba,1.472351e+00
18,Ba_Da_Step_3.wav,Ba,Da,Ba,1.210946e+00
19,Ba_Da_Step_5.wav,Ba,Da,Ba,3.899711e+00
20,Ba_Da_Step_2.wav,Ba,Da,Da,3.159003e+00
21,Ba_Da_Step_1.wav,Ba,Da,Da,1.705368e+00
22,Ba_Da_Step_5.wav,Ba,Da,Da,8.114641e-01
23,Ba_Da_Step_3.wav,Ba,Da,Da,4.197080e-01
24,Ba_Da_Step_6.wav,Ba,Da,Da,2.738960e-01
25,Ba_Da_Step_4.wav,Ba,Da,Ba,3.840129e-01
26,Ba_Da_Step_4.wav,Ba,Da,Da,3.177409e-01
27,Ba_Da_Step_2.wav,Ba,Da,Ba,2.168951e-01
28,Ba_Da_Step_6.wav,Ba,Da,Ba,8.090181e-01
29,Ba_Da_Step_3.wav,Ba,Da,Ba,9.001119e+00
30,Ba_Da_Step_5.wav,Ba,Da,Da,3.565271e-01
31,Ba_Da_Step_2.wav,Ba,Da,Ba,5.732191e-01
32,Ba_Da_Step_5.wav,Ba,Da,Da,4.213150e-01
33,Ba_Da_Step_4.wav,Ba,Da,Da,1.164412e+00
34,Ba_Da_Step_2.wav,Ba,Da,Ba,5.724061e-01
35,Ba_Da_Step_6.wav,Ba,Da,Da,5.166628e-01
36,Ba_Da_Step_7.wav,Ba,Da,Da,5.191188e-01
37,Ba_Da_Step_4.wav,Ba,Da,Ba,1.369308e+00
38,Ba_Da_Step_6.wav,Ba,Da,Da,1.907925e+00
39,Ba_Da_Step_7.wav,Ba,Da,Da,5.251372e-01
40,Ba_Da_Step_2.wav,Ba,Da,Ba,1.351349e+00
41,Ba_Da_Step_2.wav,Ba,Da,Ba,2.001441e+00
42,Ba_Da_Step_6.wav,Ba,Da,Da,1.961078e+00
43,Ba_Da_Step_5.wav,Ba,Da,Da,6.473491e-01
44,Ba_Da_Step_1.wav,Ba,Da,Da,5.336201e-01
45,Ba_Da_Step_3.wav,Ba,Da,Ba,5.600591e-01
46,Ba_Da_Step_7.wav,Ba,Da,Da,6.109791e-01
47,Ba_Da_Step_7.wav,Ba,Da,Da,1.232340e+00
48,Ba_Da_Step_1.wav,Ba,Da,Ba,7.826948e-01
49,Ba_Da_Step_4.wav,Ba,Da,Da,7.373571e-01
50,Ba_Da_Step_6.wav,Ba,Da,Da,1.050680e+00
51,Ba_Da_Step_4.wav,Ba,Da,Da,3.747599e-01
52,Ba_Da_Step_4.wav,Ba,Da,Da,3.280869e-01
53,Ba_Da_Step_1.wav,Ba,Da,Ba,7.394240e-01
54,Ba_Da_Step_5.wav,Ba,Da,Da,1.093222e+00
55,Ba_Da_Step_7.wav,Ba,Da,Da,3.296349e-01
56,Ba_Da_Step_1.wav,Ba,Da,Ba,5.970302e-01
57,Ba_Da_Step_4.wav,Ba,Da,Da,1.533942e+00
58,Ba_Da_Step_5.wav,Ba,Da,Da,5.260460e-01
59,Ba_Da_Step_1.wav,Ba,Da,Ba,1.864433e+00
60,Ba_Da_Step_6.wav,Ba,Da,Da,9.714429e-01
61,Ba_Da_Step_7.wav,Ba,Da,Da,1.748712e+00
62,Ba_Da_Step_6.wav,Ba,Da,Da,7.122509e-01
63,Ba_Da_Step_1.wav,Ba,Da,Da,1.017024e+00
64,Ba_Da_Step_3.wav,Ba,Da,Da,6.719692e-01
65,Ba_Da_Step_3.wav,Ba,Da,Da,5.393021e-01
66,Ba_Da_Step_4.wav,Ba,Da,Da,3.022692e-01
67,Ba_Da_Step_1.wav,Ba,Da,Da,1.304730e+00
68,Ba_Da_Step_2.wav,Ba,Da,Ba,9.495790e-01
69,Ba_Da_Step_5.wav,Ba,Da,Ba,1.613918e+00
70,Ba_Da_Step_2.wav,Ba,Da,Da,1.269059e+00
