2017-11-10,9:43:12
trial,stimulus,sound1,sound2,selection,RT
1,Sa_Sha_Step_7.wav,NA,NA,Sa,6.826241e-01
2,Sa_Sha_Step_1.wav,NA,NA,Sha,6.272879e-01
3,Sa_Sha_Step_7.wav,NA,NA,Sa,1.450227e+00
4,Sa_Sha_Step_7.wav,NA,NA,Sa,6.316671e-01
5,Sa_Sha_Step_1.wav,NA,NA,Sha,4.220049e-01
6,Sa_Sha_Step_1.wav,NA,NA,Sha,3.056250e-01
7,Sa_Sha_Step_7.wav,NA,NA,Sa,7.217700e-01
8,Sa_Sha_Step_1.wav,NA,NA,Sha,1.714908e+00
