2017-9-27,14:21:5
trial,stimulus,sound1,sound2,selection,RT
1,Sa_Sha_Step_7.wav,Sha,Sa,Sha,2.637391e-01
2,Sa_Sha_Step_7.wav,Sha,Sa,Sha,4.851289e-01
3,Sa_Sha_Step_6.wav,Sha,Sa,Sa,2.503898e-01
4,Sa_Sha_Step_2.wav,Sha,Sa,Sha,2.875021e-01
5,Sa_Sha_Step_7.wav,Sha,Sa,Sa,3.300638e-01
6,Sa_Sha_Step_7.wav,Sha,Sa,Sa,2.293360e-01
7,Sa_Sha_Step_7.wav,Sha,Sa,Sa,3.659930e-01
8,Sa_Sha_Step_1.wav,Sha,Sa,Sha,2.859099e-01
9,Sa_Sha_Step_3.wav,Sha,Sa,Sa,3.231342e-01
10,Sa_Sha_Step_1.wav,Sha,Sa,Sha,2.304130e-01
11,Sa_Sha_Step_5.wav,Sha,Sa,Sa,3.229959e-01
12,Sa_Sha_Step_6.wav,Sha,Sa,Sa,2.471421e-01
13,Sa_Sha_Step_1.wav,Sha,Sa,Sha,3.559229e-01
14,Sa_Sha_Step_4.wav,Sha,Sa,Sha,1.100911e+00
15,Sa_Sha_Step_3.wav,Sha,Sa,Sha,5.148721e-01
16,Sa_Sha_Step_3.wav,Sha,Sa,Sha,1.452890e+00
17,Sa_Sha_Step_6.wav,Sha,Sa,Sa,5.423388e-01
18,Sa_Sha_Step_4.wav,Sha,Sa,Sha,1.017340e+00
19,Sa_Sha_Step_2.wav,Sha,Sa,Sha,4.963942e-01
20,Sa_Sha_Step_3.wav,Sha,Sa,Sha,1.161903e+00
21,Sa_Sha_Step_4.wav,Sha,Sa,Sa,2.581198e-01
22,Sa_Sha_Step_2.wav,Sha,Sa,Sha,3.673351e-01
23,Sa_Sha_Step_1.wav,Sha,Sa,Sha,1.544556e+00
24,Sa_Sha_Step_4.wav,Sha,Sa,Sa,2.532411e-01
25,Sa_Sha_Step_5.wav,Sha,Sa,Sa,1.242472e+00
26,Sa_Sha_Step_7.wav,Sha,Sa,Sa,2.532925e+00
27,Sa_Sha_Step_3.wav,Sha,Sa,Sha,3.347778e-01
28,Sa_Sha_Step_6.wav,Sha,Sa,Sa,6.748590e-01
29,Sa_Sha_Step_5.wav,Sha,Sa,Sa,9.224651e-01
30,Sa_Sha_Step_1.wav,Sha,Sa,Sha,1.534460e+00
31,Sa_Sha_Step_7.wav,Sha,Sa,Sa,5.746410e-01
32,Sa_Sha_Step_1.wav,Sha,Sa,Sha,4.748399e-01
33,Sa_Sha_Step_3.wav,Sha,Sa,Sha,2.691372e+00
34,Sa_Sha_Step_6.wav,Sha,Sa,Sa,7.545900e-01
35,Sa_Sha_Step_6.wav,Sha,Sa,Sa,1.112930e+00
36,Sa_Sha_Step_4.wav,Sha,Sa,Sa,9.791770e-01
37,Sa_Sha_Step_6.wav,Sha,Sa,Sa,4.369569e-01
38,Sa_Sha_Step_2.wav,Sha,Sa,Sha,4.725070e-01
39,Sa_Sha_Step_6.wav,Sha,Sa,Sa,4.496372e-01
40,Sa_Sha_Step_4.wav,Sha,Sa,Sa,1.332876e+00
41,Sa_Sha_Step_1.wav,Sha,Sa,Sha,6.460831e-01
42,Sa_Sha_Step_5.wav,Sha,Sa,Sa,4.122281e-01
43,Sa_Sha_Step_5.wav,Sha,Sa,Sa,4.552920e-01
44,Sa_Sha_Step_4.wav,Sha,Sa,Sa,5.989561e-01
45,Sa_Sha_Step_7.wav,Sha,Sa,Sa,1.184043e+00
46,Sa_Sha_Step_2.wav,Sha,Sa,Sha,5.040872e-01
47,Sa_Sha_Step_6.wav,Sha,Sa,Sa,3.579400e-01
48,Sa_Sha_Step_1.wav,Sha,Sa,Sha,5.628421e-01
49,Sa_Sha_Step_1.wav,Sha,Sa,Sha,1.766699e+00
50,Sa_Sha_Step_3.wav,Sha,Sa,Sha,5.470960e-01
51,Sa_Sha_Step_7.wav,Sha,Sa,Sa,4.863369e-01
52,Sa_Sha_Step_1.wav,Sha,Sa,Sha,1.683256e+00
53,Sa_Sha_Step_2.wav,Sha,Sa,Sha,5.965199e-01
54,Sa_Sha_Step_7.wav,Sha,Sa,Sa,5.175941e-01
55,Sa_Sha_Step_5.wav,Sha,Sa,Sa,3.359029e-01
56,Sa_Sha_Step_3.wav,Sha,Sa,Sha,2.072403e+00
57,Sa_Sha_Step_3.wav,Sha,Sa,Sha,4.867990e-01
58,Sa_Sha_Step_6.wav,Sha,Sa,Sa,5.400360e-01
59,Sa_Sha_Step_5.wav,Sha,Sa,Sa,3.110659e-01
60,Sa_Sha_Step_2.wav,Sha,Sa,Sha,1.174207e+00
61,Sa_Sha_Step_5.wav,Sha,Sa,Sa,2.454221e+00
62,Sa_Sha_Step_2.wav,Sha,Sa,Sha,1.837539e+00
63,Sa_Sha_Step_2.wav,Sha,Sa,Sha,2.798090e-01
64,Sa_Sha_Step_4.wav,Sha,Sa,Sa,5.259111e-01
65,Sa_Sha_Step_4.wav,Sha,Sa,Sa,4.327228e-01
66,Sa_Sha_Step_4.wav,Sha,Sa,Sa,5.596561e-01
67,Sa_Sha_Step_2.wav,Sha,Sa,Sha,4.070160e-01
68,Sa_Sha_Step_3.wav,Sha,Sa,Sha,2.285182e+00
69,Sa_Sha_Step_5.wav,Sha,Sa,Sa,4.187851e-01
70,Sa_Sha_Step_5.wav,Sha,Sa,Sa,6.651640e-01
