2017-10-6,16:41:11
trial,stimulus,sound1,sound2,selection,RT
1,Sa_Sha_Step_3.wav,Sa,Sha,Sha,1.189486e+00
2,Sa_Sha_Step_2.wav,Sa,Sha,Sha,2.063560e-01
3,Sa_Sha_Step_4.wav,Sa,Sha,Sha,1.657100e-01
4,Sa_Sha_Step_5.wav,Sa,Sha,Sa,4.551020e-01
5,Sa_Sha_Step_6.wav,Sa,Sha,Sa,1.050695e+00
6,Sa_Sha_Step_2.wav,Sa,Sha,Sha,4.264939e-01
7,Sa_Sha_Step_1.wav,Sa,Sha,Sha,1.972711e-01
8,Sa_Sha_Step_1.wav,Sa,Sha,Sha,6.483009e-01
9,Sa_Sha_Step_6.wav,Sa,Sha,Sa,2.948000e-01
10,Sa_Sha_Step_5.wav,Sa,Sha,Sa,3.529830e-01
11,Sa_Sha_Step_7.wav,Sa,Sha,Sa,8.050830e-01
12,Sa_Sha_Step_3.wav,Sa,Sha,Sha,3.722031e-01
13,Sa_Sha_Step_7.wav,Sa,Sha,Sa,5.818269e-01
14,Sa_Sha_Step_5.wav,Sa,Sha,Sa,4.057271e-01
15,Sa_Sha_Step_7.wav,Sa,Sha,Sa,1.800950e-01
16,Sa_Sha_Step_1.wav,Sa,Sha,Sha,5.664129e-01
17,Sa_Sha_Step_1.wav,Sa,Sha,Sha,3.977959e-01
18,Sa_Sha_Step_3.wav,Sa,Sha,Sha,3.643742e-01
19,Sa_Sha_Step_4.wav,Sa,Sha,Sha,4.294419e-01
20,Sa_Sha_Step_7.wav,Sa,Sha,Sa,2.765529e-01
21,Sa_Sha_Step_2.wav,Sa,Sha,Sha,4.986219e-01
22,Sa_Sha_Step_3.wav,Sa,Sha,Sha,2.761099e-01
23,Sa_Sha_Step_1.wav,Sa,Sha,Sha,4.665332e-01
24,Sa_Sha_Step_4.wav,Sa,Sha,Sa,5.388660e-01
25,Sa_Sha_Step_3.wav,Sa,Sha,Sha,4.218969e-01
26,Sa_Sha_Step_2.wav,Sa,Sha,Sha,3.730972e-01
27,Sa_Sha_Step_2.wav,Sa,Sha,Sha,6.428180e-01
28,Sa_Sha_Step_4.wav,Sa,Sha,Sa,5.693610e-01
29,Sa_Sha_Step_1.wav,Sa,Sha,Sha,3.533978e-01
30,Sa_Sha_Step_7.wav,Sa,Sha,Sa,4.299800e-01
31,Sa_Sha_Step_5.wav,Sa,Sha,Sa,4.727819e-01
32,Sa_Sha_Step_6.wav,Sa,Sha,Sa,6.014330e-01
33,Sa_Sha_Step_4.wav,Sa,Sha,Sa,4.061930e-01
34,Sa_Sha_Step_3.wav,Sa,Sha,Sha,4.205501e-01
35,Sa_Sha_Step_6.wav,Sa,Sha,Sa,3.717360e-01
36,Sa_Sha_Step_5.wav,Sa,Sha,Sa,3.968921e-01
37,Sa_Sha_Step_4.wav,Sa,Sha,Sa,2.991447e+00
38,Sa_Sha_Step_3.wav,Sa,Sha,Sha,4.199331e-01
39,Sa_Sha_Step_6.wav,Sa,Sha,Sa,5.070610e-01
40,Sa_Sha_Step_6.wav,Sa,Sha,Sa,6.685390e-01
41,Sa_Sha_Step_3.wav,Sa,Sha,Sha,4.799562e-01
42,Sa_Sha_Step_5.wav,Sa,Sha,Sa,6.210539e-01
43,Sa_Sha_Step_2.wav,Sa,Sha,Sha,5.111849e-01
44,Sa_Sha_Step_3.wav,Sa,Sha,Sha,7.886441e-01
45,Sa_Sha_Step_7.wav,Sa,Sha,Sa,1.518888e-01
46,Sa_Sha_Step_2.wav,Sa,Sha,Sha,2.775152e-01
47,Sa_Sha_Step_1.wav,Sa,Sha,Sha,3.718121e-01
48,Sa_Sha_Step_5.wav,Sa,Sha,Sa,4.449949e-01
49,Sa_Sha_Step_2.wav,Sa,Sha,Sha,5.566940e-01
50,Sa_Sha_Step_6.wav,Sa,Sha,Sa,3.801119e-01
51,Sa_Sha_Step_7.wav,Sa,Sha,Sa,4.577138e-01
52,Sa_Sha_Step_5.wav,Sa,Sha,Sa,9.616361e-01
53,Sa_Sha_Step_7.wav,Sa,Sha,Sa,4.672599e-01
54,Sa_Sha_Step_4.wav,Sa,Sha,Sa,4.471672e-01
55,Sa_Sha_Step_5.wav,Sa,Sha,Sa,4.230320e-01
56,Sa_Sha_Step_4.wav,Sa,Sha,Sa,1.050079e+00
57,Sa_Sha_Step_1.wav,Sa,Sha,Sha,3.021009e-01
58,Sa_Sha_Step_1.wav,Sa,Sha,Sha,3.169329e-01
59,Sa_Sha_Step_5.wav,Sa,Sha,Sa,4.449019e-01
60,Sa_Sha_Step_4.wav,Sa,Sha,Sa,5.888460e-01
61,Sa_Sha_Step_6.wav,Sa,Sha,Sa,4.811330e-01
62,Sa_Sha_Step_2.wav,Sa,Sha,Sha,5.024331e-01
63,Sa_Sha_Step_7.wav,Sa,Sha,Sa,6.521690e-01
64,Sa_Sha_Step_6.wav,Sa,Sha,Sa,5.027120e-01
65,Sa_Sha_Step_1.wav,Sa,Sha,Sha,4.965310e-01
66,Sa_Sha_Step_7.wav,Sa,Sha,Sa,1.109375e+00
67,Sa_Sha_Step_3.wav,Sa,Sha,Sha,5.995998e-01
68,Sa_Sha_Step_2.wav,Sa,Sha,Sha,6.405089e-01
69,Sa_Sha_Step_6.wav,Sa,Sha,Sa,4.388032e-01
70,Sa_Sha_Step_4.wav,Sa,Sha,Sa,6.023371e-01
