2017-8-18,14:25:16
trial,sound1,sound2,sound3,sound4,selection,RT
1,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_7.wav,3,1.078336e+00
2,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,2,3.367510e-01
3,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,3,8.414311e-01
4,Ba_Da_Step_7.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,3,2.241850e-01
5,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,2,4.094720e-01
6,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,3,2.659850e-01
7,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,3,3.606820e-01
8,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,2,7.867501e-01
9,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,3,5.237830e-01
10,Ba_Da_Step_2.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,2,3.678288e-01
11,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,2,5.379701e-01
12,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,3,6.170273e-04
13,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,2,2.205939e-01
14,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,Ba_Da_Step_1.wav,3,2.783301e-01
