2017-8-17,9:21:16
trial,sound1,sound2,sound3,sound4,selection,RT
1,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,2,1.471365e+00
2,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,3,7.553329e-01
3,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,3,4.712470e-01
4,Ba_Da_Step_7.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,3,3.971930e-01
5,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_2.wav,2,8.773289e-01
6,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,2,4.931281e-01
7,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,Ba_Da_Step_3.wav,3,3.124480e-01
8,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,Ba_Da_Step_3.wav,2,3.335629e-01
9,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,3,9.670360e-01
10,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,2,4.473939e+00
11,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_2.wav,3,1.622614e+00
12,Ba_Da_Step_3.wav,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,2,1.599338e+00
13,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,2,2.471809e-01
14,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,2,4.622221e-01
15,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,2,4.044480e-01
16,Ba_Da_Step_1.wav,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,3,1.245480e-01
17,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,3,4.228749e-01
18,Ba_Da_Step_2.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,2,6.079760e-01
19,Ba_Da_Step_3.wav,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,3,5.149331e-01
20,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,Ba_Da_Step_1.wav,2,9.428492e-01
21,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,Ba_Da_Step_3.wav,Ba_Da_Step_5.wav,2,1.144661e+00
22,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,3,4.100950e-01
23,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,2,7.377639e-01
24,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,3,8.690171e-01
25,Ba_Da_Step_1.wav,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,2,8.525410e-01
26,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,Ba_Da_Step_3.wav,3,4.514642e-01
27,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,3,3.851759e-01
28,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_5.wav,2,4.838212e-01
29,Ba_Da_Step_2.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,3,1.066940e-01
30,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,2,3.162482e-01
31,Ba_Da_Step_7.wav,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,3,2.361244e+00
32,Ba_Da_Step_1.wav,Ba_Da_Step_3.wav,Ba_Da_Step_1.wav,Ba_Da_Step_1.wav,2,5.629361e-01
33,Ba_Da_Step_2.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,3,5.161140e-01
34,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_6.wav,2,5.957131e-01
35,Ba_Da_Step_7.wav,Ba_Da_Step_5.wav,Ba_Da_Step_7.wav,Ba_Da_Step_7.wav,3,1.234127e+00
36,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_2.wav,Ba_Da_Step_4.wav,2,1.122024e+00
37,Ba_Da_Step_4.wav,Ba_Da_Step_4.wav,Ba_Da_Step_6.wav,Ba_Da_Step_4.wav,3,1.229997e+00
