SubjectID,block,width,p
HB584,1.000000,0.000000,0.396873
HB584,2.000000,0.000000,0.455368
HB584,3.000000,0.000000,0.305437
HB584,1.000000,0.000000,0.507424
HB584,2.000000,0.000000,0.447726
HB584,3.000000,0.000000,0.474285
HB584,1.000000,0.000000,0.617199
HB584,2.000000,0.000000,0.529908
HB584,3.000000,0.000000,0.140916
HB584,1.000000,0.000000,0.507424
HB584,2.000000,0.000000,0.522217
HB584,3.000000,0.000000,0.598636
HB584,1.000000,0.000000,0.544625
HB584,2.000000,0.000000,0.382692
HB584,3.000000,0.000000,0.419468
HB584,1.000000,0.000000,0.433130
HB584,2.000000,0.000000,0.595724
HB584,3.000000,0.000000,0.598636
HB584,1.000000,0.000000,0.544625
HB584,2.000000,0.000000,0.455368
HB584,3.000000,0.000000,0.140916
HB584,1.000000,0.000000,0.470146
HB584,2.000000,0.000000,0.631071
HB584,3.000000,0.000000,0.818741
HB584,1.000000,0.000000,0.507402
HB584,2.000000,0.000000,0.529908
HB584,3.000000,0.000000,0.211900
HB584,1.000000,0.000000,0.544627
HB584,2.000000,0.000000,0.595724
HB584,3.000000,0.000000,0.211900
HB584,1.000000,0.000000,0.507402
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.253536
HB584,1.000000,0.000000,0.396836
HB584,2.000000,0.000000,0.487842
HB584,3.000000,0.000000,0.356158
HB584,1.000000,0.000000,0.433022
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.474285
HB584,1.000000,0.000000,0.470146
HB584,2.000000,0.000000,0.529908
HB584,3.000000,0.000000,0.790761
HB584,1.000000,0.000000,0.470091
HB584,2.000000,0.000000,0.522217
HB584,3.000000,0.000000,0.356158
HB584,1.000000,0.000000,0.581397
HB584,2.000000,0.000000,0.631071
HB584,3.000000,0.000000,0.419468
HB584,1.000000,0.000000,0.433022
HB584,2.000000,0.000000,0.529908
HB584,3.000000,0.000000,0.546991
HB584,1.000000,0.000000,0.470146
HB584,2.000000,0.000000,0.564463
HB584,3.000000,0.000000,0.140916
HB584,1.000000,0.000000,0.544625
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.305437
HB584,1.000000,0.000000,0.544627
HB584,2.000000,0.000000,0.595724
HB584,3.000000,0.000000,0.894523
HB584,1.000000,0.000000,0.507402
HB584,2.000000,0.000000,0.529908
HB584,3.000000,0.000000,0.419468
HB584,1.000000,0.000000,0.470146
HB584,2.000000,0.000000,0.595724
HB584,3.000000,0.000000,0.305437
HB584,1.000000,0.000000,0.433022
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.140916
HB584,1.000000,0.000000,0.581397
HB584,2.000000,0.000000,0.595724
HB584,3.000000,0.000000,0.717440
HB584,1.000000,0.000000,0.470091
HB584,2.000000,0.000000,0.455368
HB584,3.000000,0.000000,0.211900
HB584,1.000000,0.000000,0.507424
HB584,2.000000,0.000000,0.564463
HB584,3.000000,0.000000,0.419468
HB584,1.000000,0.000000,0.617199
HB584,2.000000,0.000000,0.455368
HB584,3.000000,0.000000,0.356158
HB584,1.000000,0.000000,0.544627
HB584,2.000000,0.000000,0.631071
HB584,3.000000,0.000000,0.356158
HB584,1.000000,0.000000,0.433022
HB584,2.000000,0.000000,0.455368
HB584,3.000000,0.000000,0.253536
HB584,1.000000,0.000000,0.581397
HB584,2.000000,0.000000,0.447726
HB584,3.000000,0.000000,0.546991
HB584,1.000000,0.000000,0.617199
HB584,2.000000,0.000000,0.492587
HB584,3.000000,0.000000,0.546991
HB584,1.000000,0.000000,0.544627
HB584,2.000000,0.000000,0.447726
HB584,3.000000,0.000000,0.818741
HB584,1.000000,0.000000,0.617199
HB584,2.000000,0.000000,0.455368
HB584,3.000000,0.000000,0.419468
HB584,1.000000,0.000000,0.617203
HB584,2.000000,0.000000,0.522217
HB584,3.000000,0.000000,0.253536
HB584,1.000000,0.000000,0.617199
HB584,2.000000,0.000000,0.566889
HB584,3.000000,0.000000,0.546991
HB584,1.000000,0.000000,0.507424
HB584,2.000000,0.000000,0.487842
HB584,3.000000,0.000000,0.211900
HB584,1.000000,0.000000,0.581395
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.717440
HB584,1.000000,0.000000,0.470146
HB584,2.000000,0.000000,0.447726
HB584,3.000000,0.000000,0.305437
HB584,1.000000,0.000000,0.470091
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.356158
HB584,1.000000,0.000000,0.507424
HB584,2.000000,0.000000,0.631071
HB584,3.000000,0.000000,0.211900
HB584,1.000000,0.000000,0.396873
HB584,2.000000,0.000000,0.603113
HB584,3.000000,0.000000,0.717440
HB584,1.000000,0.000000,0.433130
HB584,2.000000,0.000000,0.631071
HB584,3.000000,0.000000,0.546991
HB584,1.000000,0.000000,0.470091
HB584,2.000000,0.000000,0.382692
HB584,3.000000,0.000000,0.717440
HB584,1.000000,0.000000,0.396836
HB584,2.000000,0.000000,0.595724
