"SubjectID","block","width","p"
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.061112
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.00114
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.061112
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.083285
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.221381
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.949965
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.221381
"KB509",3,0.05,0.698237
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.866456
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.999634
"KB509",3,0.05,0.992635
"KB509",3,0.05,0.935215
"KB509",3,0.05,0.949255
"KB509",3,0.05,0.949255
