SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
HB213,0.200000,Sa,2.897890,0.420799,0.200000,0.000236,0.000000,8.448383,0.187738,41.485319
HB213,0.200000,Sha,4.261131,0.693139,0.200000,0.000023,0.000000,4.588284,0.055721,36.262531
HB213,0.200000,Single,6.232048,0.243838,0.000258,0.199997,0.000095,9.667701,0.226855,42.617040
