SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
HB240,0.400000,Ba,6.603107,2.667455,0.000153,0.193552,0.000000,2.497544,0.038669,34.835637
HB240,0.400000,Da,3.436141,3.280951,0.170993,0.215542,0.000000,4.265016,0.071588,33.731018
HB240,0.400000,Single,4.805442,3.028985,0.000001,0.000000,0.000071,0.773524,0.002961,9.980946
