SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB250,0.350000,Sa,4.000700,3.385064,0.000000,0.000000,0.000084,1.380031,0.002150,6.931472
LB250,0.350000,Sha,3.902974,2.992500,0.000000,0.000002,0.000000,2.903307,0.024403,9.359473
LB250,0.350000,Single,3.650801,2.328865,0.000000,0.047661,0.000000,3.065361,0.019727,16.509708
