SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
KB610,0.500000,Sa,3.548338,3.268311,0.064063,0.000000,0.000000,5.182614,0.030447,13.258878
KB610,0.500000,Sha,3.672963,3.476355,0.062195,0.031922,0.000000,9.109006,0.052343,13.258878
KB610,0.500000,Single,3.500053,4.003844,0.000001,0.000000,0.000035,5.168319,0.028335,0.000000
