SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB427,0.000000,Ba,4.543514,0.909565,0.000000,0.000000,0.000000,7.388396,0.062035,27.595273
LB427,0.000000,Da,4.575569,0.760540,0.000000,0.000000,0.000000,7.487003,0.135521,30.873205
LB427,0.000000,Single,4.500033,3.409775,0.000000,0.000000,0.000000,0.745210,0.005866,6.501659
