SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
KB651,0.300000,Sa,2.708948,0.494452,0.000000,0.157656,0.000030,6.310356,0.086626,35.376676
KB651,0.300000,Sha,2.842727,2.821885,0.121385,0.000001,0.000070,1.076271,0.011982,24.938815
KB651,0.300000,Single,2.988900,3.022527,0.092683,0.083014,0.000000,3.174636,0.021773,24.938815
