SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB250,0.000000,Sa,4.000043,3.387122,0.000000,0.000000,0.000000,1.377112,0.002141,6.931472
LB250,0.000000,Sha,3.903267,2.991913,0.000000,0.000000,0.000000,2.903326,0.024452,9.359473
LB250,0.000000,Single,3.497277,1.693646,0.000000,0.000000,0.000000,5.240739,0.033714,16.509708
