SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB427,0.350000,Ba,4.681090,2.074979,0.079978,0.096890,0.000000,3.367473,0.025447,27.595273
LB427,0.350000,Da,4.724644,3.165094,0.139653,0.143599,0.000000,2.085157,0.028757,30.873205
LB427,0.350000,Single,4.500757,3.410406,0.000000,0.000000,0.000202,0.744316,0.005858,6.501659
