SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
GB762,0.400000,Sa,2.555454,1.320347,0.000000,0.000000,0.000000,4.887203,0.050362,20.163248
GB762,0.400000,Sha,3.738303,2.455905,0.069821,0.000000,0.000000,3.694709,0.030709,18.437156
GB762,0.400000,Single,2.700376,3.119037,0.041295,0.133068,0.000000,4.156340,0.031812,19.760538
