SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
GB208,0.200000,Ba,4.390184,1.820323,0.000000,0.022920,0.000000,4.156198,0.021254,18.235800
GB208,0.200000,Da,4.205179,1.434893,0.000000,0.000369,0.000000,1.684070,0.009887,21.486630
GB208,0.200000,Single,5.705438,2.586097,0.000000,0.000000,0.000191,1.529059,0.011711,11.734141
