SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB250,0.050000,Sa,4.000200,3.389958,0.000000,0.000002,0.000000,1.373237,0.002130,6.931472
LB250,0.050000,Sha,3.906682,2.987464,0.000000,0.000000,0.000026,2.904629,0.025014,9.359473
LB250,0.050000,Single,3.653777,2.337238,0.000060,0.049277,0.000000,3.067397,0.019806,16.509708
