SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
GB383,0.000000,Sa,3.569025,0.937290,0.000000,0.000000,0.000000,8.650199,0.096942,26.490654
GB383,0.000000,Sha,4.366887,0.655128,0.000000,0.000000,0.000000,6.888920,0.091861,33.959475
GB383,0.000000,Single,1.814841,0.585630,0.000000,0.000000,0.000000,6.802045,0.080747,30.345549
