SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
GB762,0.000000,Ba,4.706401,1.569633,0.000000,0.000000,0.000000,9.117968,0.078715,15.861132
GB762,0.000000,Da,5.218747,1.505959,0.000000,0.000000,0.000000,11.919579,0.166494,14.756513
GB762,0.000000,Single,5.233435,0.855892,0.000000,0.000000,0.000000,8.674713,0.097520,26.692009
