SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB427,0.000000,Sa,3.296124,1.721848,0.000000,0.000000,0.000000,1.083168,0.004380,18.235800
LB427,0.000000,Sha,3.498613,1.879100,0.000000,0.000000,0.000000,5.968966,0.021726,14.363497
LB427,0.000000,Single,3.410176,1.818313,0.000000,0.000000,0.182356,25.747939,0.127336,10.008048
