SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
KB651,0.100000,Sa,2.404534,0.473050,0.000000,0.099159,0.000000,6.314605,0.086157,35.376676
KB651,0.100000,Sha,2.864214,2.742061,0.100000,0.000000,0.000004,1.242644,0.013106,24.938815
KB651,0.100000,Single,2.988843,3.022584,0.092671,0.083024,0.000000,3.174616,0.021773,24.938815
