SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
JB783,0.000000,Ba,4.200349,1.872713,0.000000,0.000000,0.000000,8.026361,0.034920,13.433131
JB783,0.000000,Da,3.398967,2.318059,0.000000,0.000000,0.000000,11.743085,0.117391,8.254854
JB783,0.000000,Single,4.099106,2.435759,0.000000,0.000000,0.000000,3.584865,0.039836,11.734141
