SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
JB716,0.000000,Ba,5.110557,1.636817,0.000000,0.000000,0.000000,10.082080,0.155100,14.363497
JB716,0.000000,Da,4.604354,1.622048,0.000000,0.000000,0.000000,4.511618,0.019846,17.614327
JB716,0.000000,Single,5.908494,2.364955,0.000000,0.000000,0.000000,0.449572,0.003144,13.231776
