SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
JB710,0.100000,Ba,5.403260,0.640714,0.099999,0.011689,0.000000,6.309336,0.099539,32.827755
JB710,0.100000,Da,4.047290,3.119950,0.099999,0.100000,0.000057,9.792236,0.088138,26.298993
JB710,0.100000,Single,3.793472,1.253007,0.000000,0.000016,0.000000,5.617138,0.072105,22.198232
