SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
IB274,0.000000,Sa,2.762869,1.285455,0.000000,0.000000,0.000000,8.308394,0.070330,19.340419
IB274,0.000000,Sha,4.182092,0.351979,0.000000,0.000000,0.000000,3.526990,0.079583,42.818395
IB274,0.000000,Single,3.070007,1.214498,0.000000,0.000000,0.000000,6.738378,0.032918,21.687985
