SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB427,0.250000,Ba,4.681059,2.073199,0.079868,0.096893,0.000000,3.367473,0.025438,27.595273
LB427,0.250000,Da,4.724547,3.164810,0.139644,0.143577,0.000000,2.085390,0.028759,30.873205
LB427,0.250000,Single,4.499408,3.413430,0.000000,0.000000,0.000061,0.739927,0.005815,6.501659
