SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
IB706,0.150000,Sa,7.009735,0.147222,0.061167,0.145205,0.000000,7.336828,0.159066,44.235595
IB706,0.150000,Sha,4.247231,0.231213,0.150000,0.140949,0.000000,10.888913,0.244751,42.169819
IB706,0.150000,Single,4.681761,0.147562,0.147012,0.150000,0.001408,20.030044,0.445661,38.426150
