SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
HB429,0.000000,Sa,3.685947,1.071988,0.000000,0.000000,0.000000,24.184111,0.235818,16.089589
HB429,0.000000,Sha,5.725785,0.389410,0.000000,0.000000,0.000000,9.707130,0.134685,36.481295
HB429,0.000000,Single,3.799092,1.690250,0.000000,0.000000,0.000000,3.218464,0.021732,17.614327
