SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
JB657,0.000000,Sa,2.542199,0.421599,0.000000,0.000000,0.000000,7.511436,0.160395,37.411660
JB657,0.000000,Sha,4.793875,0.147222,0.000000,0.000000,0.000000,3.231806,0.079045,46.069225
JB657,0.000000,Single,2.697452,2.175061,0.000000,0.000000,0.000000,16.777609,0.104102,6.501659
