SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
HB742,0.400000,Ba,6.599713,1.257616,0.000382,0.400000,0.000000,1.966012,0.047537,45.165961
HB742,0.400000,Da,0.364679,0.147223,0.396056,0.400000,0.000293,5.734297,0.136719,45.988790
HB742,0.400000,Single,1.777014,1.020396,0.326764,0.000000,0.000000,0.397039,0.009001,44.343132
