SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
JB724,0.300000,Ba,4.040049,2.612011,0.000000,0.124507,0.000000,1.369131,0.016763,21.486630
JB724,0.300000,Da,3.378193,1.908948,0.028788,0.000000,0.000000,3.399189,0.013662,18.718946
JB724,0.300000,Single,3.373497,3.083112,0.244545,0.273003,0.000001,6.419869,0.127933,38.033134
