SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
GB383,0.150000,Sa,3.851870,3.068920,0.067782,0.147702,0.000000,2.621455,0.016174,26.490654
GB383,0.150000,Sha,5.070264,1.164827,0.000073,0.149995,0.000038,4.562001,0.065613,33.959475
GB383,0.150000,Single,2.194867,1.057865,0.070407,0.150000,0.000000,5.817303,0.074894,30.345549
