SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
KB678,0.350000,Ba,3.613531,3.026842,0.156460,0.038065,0.000000,2.098854,0.015058,25.869181
KB678,0.350000,Da,3.962214,2.556317,0.000000,0.046928,0.000000,2.042386,0.010361,16.482606
KB678,0.350000,Single,3.258417,3.128843,0.118046,0.132231,0.000000,6.019521,0.063271,26.973799
