SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
LB427,0.200000,Ba,4.680965,2.074206,0.079928,0.096840,0.000000,3.367472,0.025444,27.595273
LB427,0.200000,Da,4.724499,3.165074,0.139679,0.143578,0.000000,2.085174,0.028756,30.873205
LB427,0.200000,Single,4.499652,3.407857,0.000000,0.000000,0.000092,0.748018,0.005894,6.501659
