SubjectID,width,sound2,threshold,slope,lapse,guess,eta,deviance,residuals,loglikelihood
IB642,0.150000,Sa,6.667466,0.147226,0.129975,0.149999,0.000012,5.476056,0.129910,45.586079
IB642,0.150000,Sha,3.837034,0.147222,0.148152,0.070243,0.000000,12.955327,0.297638,43.412766
IB642,0.150000,Single,4.087624,0.147223,0.146622,0.133192,0.000000,6.996408,0.167110,44.964606
